area,room,toilet,lat,long,quan,loai_bds,price-VND
330,0,0,16.09512,108.13844,quan-lien-chieu,mua-dat-nen-du-an/,4500000000
96,3,2,16.03163,108.22407,quan-hai-chau,mua-nha-hem-ngo/,4500000000
120,5,4,16.02531,108.21319,quan-cam-le,mua-nha-mat-tien-pho/,4500000000
57,4,4,16.06268,108.21976,quan-hai-chau,mua-nha-hem-ngo/,4500000000
140,0,0,16.05243,108.1776,quan-cam-le,mua-dat-tho-cu/,4500000000
100,3,3,16.00902,108.21925,quan-cam-le,mua-nha-mat-tien-pho/,4500000000
67,0,0,16.05411,108.23483,quan-son-tra,mua-nha-mat-tien-pho/,4500000000
60,0,0,16.06556,108.2415,quan-son-tra,mua-nha-mat-tien-pho/,4500000000
71,3,3,16.05173,108.22054,quan-hai-chau,mua-nha-hem-ngo/,4500000000
70,4,4,16.05823,108.21715,quan-hai-chau,mua-nha-hem-ngo/,4500000000
130,3,4,16.0417,108.24209,quan-ngu-hanh-son,mua-nha-hem-ngo/,4500000000
50,3,3,16.04387,108.22051,quan-hai-chau,mua-nha-hem-ngo/,4500000000
67,4,4,16.03124,108.22654,quan-hai-chau,mua-nha-hem-ngo/,4500000000
80,0,0,16.06591,108.24193,quan-son-tra,mua-nha-mat-tien-pho/,4500000000
81,0,0,16.02751,108.2139,quan-cam-le,mua-nha-mat-tien-pho/,4500000000
80,3,2,16.03195,108.22642,quan-hai-chau,mua-nha-mat-tien-pho/,4500000000
60,0,0,16.05329,108.22126,quan-hai-chau,mua-nha-mat-tien-pho/,4500000000
92,0,0,16.06041,108.18161,quan-thanh-khe,mua-dat-tho-cu/,4500000000
90,3,2,16.0252,108.21356,quan-cam-le,mua-nha-mat-tien-pho/,4500000000
68,5,4,16.06306,108.24195,quan-son-tra,mua-nha-hem-ngo/,4500000000
105,3,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4500000000
105,3,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4500000000
60,0,0,16.05329,108.22126,quan-hai-chau,mua-nha-mat-tien-pho/,4500000000
65,5,5,16.06306,108.24195,quan-son-tra,mua-nha-hem-ngo/,4500000000
52,3,4,16.05504,108.23528,quan-son-tra,mua-nha-mat-tien-pho/,4500000000
51,2,2,16.0558,108.22367,quan-hai-chau,mua-can-ho-chung-cu/,4500000000
67,3,2,16.05255,108.23446,quan-son-tra,mua-nha-mat-tien-pho/,4500000000
63,4,4,16.03195,108.22642,quan-hai-chau,mua-nha-hem-ngo/,4500000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4510000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4520000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4537000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4537000000
50,3,4,16.07371,108.21071,quan-thanh-khe,mua-nha-mat-tien-pho/,4550000000
50,4,4,16.04258,108.214,quan-hai-chau,mua-nha-hem-ngo/,4550000000
50,3,4,16.07371,108.21071,quan-thanh-khe,mua-nha-mat-tien-pho/,4550000000
50,4,4,16.04258,108.214,quan-hai-chau,mua-nha-hem-ngo/,4550000000
90,0,0,16.02394,108.24095,quan-ngu-hanh-son,mua-dat-tho-cu/,4550000000
72,2,2,16.08946,108.23209,quan-son-tra,mua-nha-hem-ngo/,4550000000
43,1,1,16.04673,108.24238,quan-ngu-hanh-son,mua-nha-hem-ngo/,4560000000
83,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4565000000
86,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4574000000
82,0,0,16.02008,108.19883,quan-cam-le,mua-nha-mat-tien-pho/,4580000000
84,3,3,16.04688,108.2076,quan-hai-chau,mua-nha-hem-ngo/,4580000000
50,3,3,16.04387,108.22051,quan-hai-chau,mua-nha-hem-ngo/,4580000000
58,3,3,16.05108,108.21813,quan-hai-chau,mua-nha-hem-ngo/,4590000000
64,4,4,16.06132,108.23079,quan-son-tra,mua-nha-hem-ngo/,4600000000
87,3,3,16.05222,108.17557,quan-cam-le,mua-nha-mat-tien-pho/,4600000000
105,3,2,16.07688,108.21215,quan-hai-chau,mua-nha-hem-ngo/,4600000000
52,3,4,16.04259,108.21995,quan-hai-chau,mua-nha-hem-ngo/,4600000000
60,3,3,16.03801,108.19098,quan-thanh-khe,mua-nha-mat-tien-pho/,4600000000
100,0,0,16.07425,108.1673,quan-lien-chieu,mua-dat-tho-cu/,4600000000
100,0,0,16.01412,108.19179,quan-cam-le,mua-nha-mat-tien-pho/,4600000000
64,5,5,16.06306,108.24195,quan-son-tra,mua-nha-hem-ngo/,4600000000
100,0,0,16.01834,108.22411,quan-cam-le,mua-dat-nen-du-an/,4600000000
58,3,4,16.05515,108.21731,quan-hai-chau,mua-nha-hem-ngo/,4600000000
100,0,0,16.01412,108.19179,quan-cam-le,mua-nha-mat-tien-pho/,4600000000
150,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-nen-du-an/,4600000000
84,3,3,16.04688,108.2076,quan-hai-chau,mua-nha-hem-ngo/,4600000000
120,3,1,16.03163,108.22407,quan-hai-chau,mua-nha-hem-ngo/,4600000000
75,10,10,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,4600000000
100,2,2,16.00844,108.22669,quan-cam-le,mua-nha-mat-tien-pho/,4600000000
52,0,0,16.04969,108.24818,quan-ngu-hanh-son,mua-dat-tho-cu/,4600000000
83,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-dich-vu/,4600000000
90,3,2,16.08934,108.23924,quan-son-tra,mua-nha-mat-tien-pho/,4600000000
100,3,2,16.03163,108.22407,quan-hai-chau,mua-nha-hem-ngo/,4600000000
58,0,0,16.07657,108.20997,quan-hai-chau,mua-nha-mat-tien-pho/,4600000000
1400,0,0,16.02983,108.25417,quan-ngu-hanh-son,mua-dat-tho-cu/,4600000000
124,0,0,16.11587,108.2966,quan-son-tra,mua-nha-mat-tien-pho/,4600000000
70,3,3,16.02252,108.21067,quan-cam-le,mua-nha-mat-tien-pho/,4600000000
100,3,3,16.05827,108.174,quan-cam-le,mua-nha-mat-tien-pho/,4600000000
85,3,2,16.05713,108.1877,quan-thanh-khe,mua-nha-mat-tien-pho/,4600000000
50,5,4,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,4600000000
91,0,0,16.05762,108.23751,quan-son-tra,mua-dat-tho-cu/,4600000000
330,5,5,16.1061,108.13558,quan-lien-chieu,mua-nha-mat-tien-pho/,4600000000
70,0,0,16.08526,108.21779,quan-hai-chau,mua-nha-mat-tien-pho/,4600000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4600000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4600000000
70,0,0,16.03011,108.22785,quan-hai-chau,mua-nha-hem-ngo/,4600000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4600000000
70,4,2,16.03274,108.23179,quan-hai-chau,mua-nha-mat-tien-pho/,4600000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4600000000
65,3,2,16.07371,108.21071,quan-thanh-khe,mua-nha-hem-ngo/,4600000000
97,0,0,16.0143,108.19913,quan-cam-le,mua-nha-mat-tien-pho/,4600000000
105,3,2,16.01412,108.19179,quan-cam-le,mua-nha-mat-tien-pho/,4600000000
124,1,1,16.0606,108.18981,quan-thanh-khe,mua-nha-hem-ngo/,4600000000
123,3,2,16.04361,108.20663,quan-hai-chau,mua-nha-mat-tien-pho/,4600000000
84,0,0,16.04688,108.2076,quan-hai-chau,mua-nha-mat-tien-pho/,4600000000
65,3,2,16.03365,108.21956,quan-hai-chau,mua-nha-mat-tien-pho/,4600000000
100,2,2,16.00844,108.22669,quan-cam-le,mua-nha-mat-tien-pho/,4600000000
51,4,4,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,4600000000
52,2,1,16.04673,108.24238,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,4600000000
63,4,4,16.07243,108.20271,quan-thanh-khe,mua-nha-mat-tien-pho/,4600000000
103,3,3,16.06523,108.20907,quan-thanh-khe,mua-nha-hem-ngo/,4600000000
100,3,2,16.03002,108.22549,quan-hai-chau,mua-nha-hem-ngo/,4600000000
77,3,2,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,4600000000
330,0,0,16.1061,108.13558,quan-lien-chieu,mua-dat-nen-du-an/,4620000000
74,2,1,16.03358,108.21131,quan-cam-le,mua-nha-mat-tien-pho/,4630000000
76,2,2,16.04387,108.22051,quan-hai-chau,mua-nha-mat-tien-pho/,4640000000
80,2,2,16.03795,108.24783,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4640000000
125,2,2,15.99332,108.25314,quan-ngu-hanh-son,mua-nha-hem-ngo/,4650000000
130,3,4,16.0417,108.24209,quan-ngu-hanh-son,mua-nha-hem-ngo/,4650000000
85,3,3,16.0172,108.20458,quan-cam-le,mua-nha-mat-tien-pho/,4650000000
56,3,3,16.07688,108.21215,quan-hai-chau,mua-nha-hem-ngo/,4650000000
138,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-tho-cu/,4650000000
100,3,2,16.01206,108.2228,quan-cam-le,mua-nha-mat-tien-pho/,4650000000
86,3,4,16.05909,108.161,quan-lien-chieu,mua-nha-mat-tien-pho/,4650000000
52,0,0,16.05504,108.23528,quan-son-tra,mua-nha-mat-tien-pho/,4650000000
100,0,0,16.10663,108.25766,quan-son-tra,mua-dat-tho-cu/,4650000000
68,2,2,16.07371,108.21071,quan-thanh-khe,mua-nha-hem-ngo/,4650000000
80,3,3,16.08157,108.16374,quan-lien-chieu,mua-nha-mat-tien-pho/,4650000000
60,3,3,16.05817,108.20961,quan-thanh-khe,mua-nha-hem-ngo/,4650000000
66,3,3,16.07371,108.21071,quan-thanh-khe,mua-nha-hem-ngo/,4650000000
54,3,4,16.07688,108.21215,quan-hai-chau,mua-duong-noi-bo/,4650000000
100,2,3,16.01066,108.2221,quan-cam-le,mua-nha-mat-tien-pho/,4650000000
75,3,2,16.03391,108.21354,quan-cam-le,mua-nha-mat-tien-pho/,4650000000
60,4,3,16.05647,108.20991,quan-thanh-khe,mua-nha-hem-ngo/,4650000000
52,3,3,16.05577,108.23296,quan-son-tra,mua-nha-mat-tien-pho/,4650000000
84,3,2,16.04454,108.21522,quan-hai-chau,mua-nha-mat-tien-pho/,4650000000
76,2,2,16.04387,108.22051,quan-hai-chau,mua-nha-mat-tien-pho/,4660000000
50,4,4,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,4670000000
47,4,3,16.08526,108.21779,quan-hai-chau,mua-nha-mat-tien-pho/,4670000000
47,4,4,16.08526,108.21779,quan-hai-chau,mua-nha-mat-tien-pho/,4670000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4674000000
55,3,3,16.05173,108.22054,quan-hai-chau,mua-nha-hem-ngo/,4680000000
100,3,3,16.01412,108.19179,quan-cam-le,mua-nha-mat-tien-pho/,4680000000
100,2,2,16.01412,108.19179,quan-cam-le,mua-nha-mat-tien-pho/,4690000000
70,4,3,16.04739,108.18375,quan-thanh-khe,mua-nha-mat-tien-pho/,4690000000
78,2,2,16.03391,108.21354,quan-cam-le,mua-nha-mat-tien-pho/,4700000000
115,4,2,16.09203,108.24714,quan-son-tra,mua-nha-mat-tien-pho/,4700000000
76,3,3,16.07962,108.16092,quan-lien-chieu,mua-nha-mat-tien-pho/,4700000000
70,3,3,16.03114,108.22694,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
95,3,2,16.02563,108.21381,quan-cam-le,mua-nha-mat-tien-pho/,4700000000
100,3,2,16.0058,108.2198,quan-cam-le,mua-nha-mat-tien-pho/,4700000000
70,0,0,16.03309,108.21848,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
73,3,2,16.03358,108.21131,quan-cam-le,mua-nha-mat-tien-pho/,4700000000
126,0,0,16.00005,108.21795,quan-cam-le,mua-dat-tho-cu/,4700000000
100,3,3,38.89037,-77.03196,quan-cam-le,mua-nha-mat-tien-pho/,4700000000
70,3,3,16.03114,108.22694,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
120,2,2,16.05827,108.174,quan-cam-le,mua-nha-mat-tien-pho/,4700000000
60,2,1,16.08922,108.21798,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
90,2,2,15.98635,108.25687,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,4700000000
60,3,2,16.05504,108.23528,quan-son-tra,mua-nha-mat-tien-pho/,4700000000
68,3,3,16.0789,108.21699,quan-hai-chau,mua-nha-hem-ngo/,4700000000
70,3,3,16.03114,108.22694,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
101,3,2,16.06387,108.18914,quan-thanh-khe,mua-nha-hem-ngo/,4700000000
88,3,3,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
207,0,0,16.08503,108.14319,quan-lien-chieu,mua-dat-tho-cu/,4700000000
96,0,0,16.08441,108.23604,quan-son-tra,mua-dat-tho-cu/,4700000000
84,0,0,16.07044,108.17027,quan-lien-chieu,mua-nha-mat-tien-pho/,4700000000
55,0,0,16.06401,108.22141,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-dich-vu/,4700000000
65,3,3,16.07688,108.21215,quan-hai-chau,mua-nha-hem-ngo/,4700000000
70,4,3,16.07401,108.18057,quan-thanh-khe,mua-nha-mat-tien-pho/,4700000000
100,0,0,16.01959,108.22899,quan-cam-le,mua-dat-nen-du-an/,4700000000
68,3,3,16.0789,108.21699,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
55,4,3,16.08073,108.21799,quan-hai-chau,mua-nha-hem-ngo/,4700000000
64,2,3,16.04779,108.24168,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,4700000000
98,0,0,16.09214,108.24014,quan-son-tra,mua-dat-tho-cu/,4700000000
85,5,3,16.06793,108.18581,quan-thanh-khe,mua-nha-hem-ngo/,4700000000
52,0,0,16.07074,108.23659,quan-son-tra,mua-nha-mat-tien-pho/,4700000000
70,0,0,16.03309,108.21848,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
100,0,0,16.00641,108.23998,quan-ngu-hanh-son,mua-nha-biet-thu-lien-ke/,4700000000
60,3,3,16.03867,108.21691,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
87,3,3,16.07191,108.17987,quan-thanh-khe,mua-nha-mat-tien-pho/,4700000000
72,3,2,16.02898,108.21231,quan-cam-le,mua-nha-mat-tien-pho/,4700000000
95,3,3,16.01478,108.2084,quan-cam-le,mua-nha-mat-tien-pho/,4700000000
73,2,2,16.03299,108.21183,quan-cam-le,mua-nha-mat-tien-pho/,4700000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-dich-vu/,4700000000
84,0,0,16.07044,108.17027,quan-lien-chieu,mua-nha-mat-tien-pho/,4700000000
100,0,0,16.00641,108.23998,quan-ngu-hanh-son,mua-dat-nen-du-an/,4700000000
70,3,3,16.03114,108.22694,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
84,0,0,16.05704,108.17166,quan-lien-chieu,mua-nha-mat-tien-pho/,4700000000
89,0,0,16.03718,108.24387,quan-ngu-hanh-son,mua-dat-nen-du-an/,4700000000
70,2,2,16.04221,108.2431,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,4700000000
56,3,2,16.08954,108.21764,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
68,3,3,16.0789,108.21699,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
70,3,3,16.03114,108.22694,quan-hai-chau,mua-nha-mat-tien-pho/,4700000000
100,0,0,16.00671,108.2588,quan-ngu-hanh-son,mua-dat-nen-du-an/,4700000000
105,0,0,16.07716,108.15993,quan-lien-chieu,mua-dat-nen-du-an/,4700000000
100,0,0,16.00671,108.2588,quan-ngu-hanh-son,mua-dat-nen-du-an/,4700000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4700000000
330,0,0,16.08412,108.16158,quan-lien-chieu,mua-dat-nen-du-an/,4700000000
100,0,0,16.02611,108.24381,quan-ngu-hanh-son,mua-dat-tho-cu/,4700000000
75,4,4,16.07896,108.16584,quan-lien-chieu,mua-nha-mat-tien-pho/,4700000000
72,0,0,16.0628,108.20987,quan-thanh-khe,mua-nha-mat-tien-pho/,4700000000
138,0,0,16.05827,108.174,quan-cam-le,mua-dat-tho-cu/,4700000000
56,3,2,16.04454,108.21522,quan-hai-chau,mua-nha-hem-ngo/,4700000000
100,0,0,16.00671,108.2588,quan-ngu-hanh-son,mua-dat-nen-du-an/,4700000000
69,2,2,16.08856,108.23963,quan-son-tra,mua-nha-mat-tien-pho/,4700000000
86,2,2,16.03795,108.24783,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4702000000
89,3,3,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-officetel/,4717000000
105,3,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4725000000
300,0,0,16.09512,108.13844,quan-lien-chieu,mua-dat-nen-du-an/,4725000000
300,0,0,16.09591,108.13013,quan-lien-chieu,mua-dat-nen-du-an/,4740000000
100,3,4,16.01171,108.21869,quan-cam-le,mua-nha-mat-tien-pho/,4750000000
100,4,3,16.01171,108.21869,quan-cam-le,mua-nha-mat-tien-pho/,4750000000
112,3,2,16.05515,108.21731,quan-hai-chau,mua-nha-hem-ngo/,4750000000
122,3,3,16.05104,108.17479,quan-cam-le,mua-nha-mat-tien-pho/,4750000000
70,3,2,16.07486,108.17162,quan-lien-chieu,mua-nha-mat-tien-pho/,4750000000
70,0,0,16.05411,108.23483,quan-son-tra,mua-nha-mat-tien-pho/,4750000000
108,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-tho-cu/,4750000000
100,3,2,15.98635,108.25687,quan-ngu-hanh-son,mua-nha-biet-thu-lien-ke/,4750000000
98,0,0,16.01533,108.22171,quan-cam-le,mua-dat-tho-cu/,4750000000
70,3,3,16.07468,108.1763,quan-thanh-khe,mua-nha-mat-tien-pho/,4750000000
138,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-nen-du-an/,4750000000
51,2,1,16.08337,108.21652,quan-hai-chau,mua-nha-mat-tien-pho/,4750000000
85,0,0,16.02252,108.21067,quan-cam-le,mua-dat-tho-cu/,4750000000
99,0,0,16.01533,108.22171,quan-cam-le,mua-dat-tho-cu/,4750000000
68,3,3,16.0789,108.21699,quan-hai-chau,mua-nha-hem-ngo/,4750000000
100,0,0,16.01533,108.22171,quan-cam-le,mua-dat-tho-cu/,4750000000
100,4,3,16.01412,108.19179,quan-cam-le,mua-nha-mat-tien-pho/,4750000000
203,3,2,16.01762,108.19874,quan-cam-le,mua-nha-mat-tien-pho/,4750000000
78,2,1,16.03391,108.21354,quan-cam-le,mua-nha-mat-tien-pho/,4750000000
78,0,0,16.03391,108.21354,quan-cam-le,mua-nha-mat-tien-pho/,4750000000
58,3,2,16.03902,108.21687,quan-hai-chau,mua-nha-mat-tien-pho/,4780000000
59,3,2,16.03902,108.21687,quan-hai-chau,mua-nha-mat-tien-pho/,4780000000
51,0,0,16.08337,108.21652,quan-hai-chau,mua-nha-mat-tien-pho/,4790000000
100,0,0,15.97666,108.23353,quan-ngu-hanh-son,mua-dat-tho-cu/,4790000000
70,4,4,16.05375,108.21137,quan-hai-chau,mua-nha-hem-ngo/,4790000000
50,0,0,16.08337,108.21652,quan-hai-chau,mua-nha-mat-tien-pho/,4790000000
61,0,0,16.03902,108.21687,quan-hai-chau,mua-nha-mat-tien-pho/,4799000000
100,4,3,16.00641,108.23998,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,4800000000
97,4,4,16.07486,108.17162,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
55,4,4,16.07146,108.22133,quan-hai-chau,mua-nha-hem-ngo/,4800000000
110,3,2,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
72,3,4,16.08286,108.16059,quan-lien-chieu,mua-nha-mat-tien-pho/,4800000000
97,4,4,16.07486,108.17162,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
88,2,2,16.05461,108.24057,quan-son-tra,mua-nha-hem-ngo/,4800000000
30,4,4,16.04361,108.20663,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
100,3,2,16.05827,108.174,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
100,0,0,16.03025,108.2399,quan-ngu-hanh-son,mua-dat-tho-cu/,4800000000
97,4,4,16.07486,108.17162,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
100,3,2,16.03002,108.22549,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
100,4,2,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
100,4,2,16.02051,108.21143,quan-cam-le,mua-nha-hem-ngo/,4800000000
100,4,3,16.03328,108.22257,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
76,2,2,16.03195,108.22642,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
60,0,0,16.04729,108.24194,quan-ngu-hanh-son,mua-dat-tho-cu/,4800000000
100,0,0,16.00641,108.23998,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,4800000000
58,3,2,16.03902,108.21687,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
57,0,0,16.08232,108.23979,quan-son-tra,mua-nha-mat-tien-pho/,4800000000
65,3,3,16.07687,108.22035,quan-hai-chau,mua-nha-hem-ngo/,4800000000
89,3,4,16.05519,108.20532,quan-hai-chau,mua-nha-hem-ngo/,4800000000
100,4,3,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
102,0,0,16.03048,108.24038,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,4800000000
100,3,2,16.03002,108.22549,quan-hai-chau,mua-nha-hem-ngo/,4800000000
97,4,4,16.07486,108.17162,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
100,3,2,16.03002,108.22549,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
92,3,2,16.04361,108.20663,quan-hai-chau,mua-nha-hem-ngo/,4800000000
85,3,3,16.05419,108.18942,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
85,0,0,16.02252,108.21067,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
100,4,3,16.01478,108.2084,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
92,3,2,16.07348,108.21344,quan-hai-chau,mua-nha-hem-ngo/,4800000000
100,3,2,16.03002,108.22549,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
85,2,2,16.05448,108.18343,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
100,0,0,16.02611,108.24381,quan-ngu-hanh-son,mua-dat-tho-cu/,4800000000
105,3,3,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
100,3,2,16.02967,108.22818,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
52,3,2,16.04673,108.24238,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,4800000000
75,3,1,16.06352,108.20856,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
375,0,0,16.1061,108.13558,quan-lien-chieu,mua-dat-nen-du-an/,4800000000
86,4,3,16.01871,108.21364,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
86,2,4,16.01478,108.2084,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
108,3,2,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
70,2,2,16.05519,108.20532,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
66,0,0,16.06556,108.2415,quan-son-tra,mua-dat-tho-cu/,4800000000
70,3,3,16.05991,108.2237,quan-hai-chau,mua-nha-hem-ngo/,4800000000
64,4,4,16.08526,108.21779,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
100,0,0,16.06531,108.23834,quan-son-tra,mua-dat-tho-cu/,4800000000
100,3,3,16.02821,108.22101,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
100,0,0,16.03025,108.2399,quan-ngu-hanh-son,mua-dat-tho-cu/,4800000000
110,3,2,16.03002,108.22549,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
120,0,0,16.02057,108.22636,quan-cam-le,mua-dat-tho-cu/,4800000000
73,3,3,16.04739,108.18375,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
81,0,0,16.03834,108.21744,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
40,3,3,16.07273,108.1809,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
106,3,2,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
60,3,2,16.05676,108.16851,quan-lien-chieu,mua-nha-mat-tien-pho/,4800000000
63,0,0,16.06975,108.19176,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
125,3,4,16.00005,108.21795,quan-cam-le,mua-nha-biet-thu-lien-ke/,4800000000
74,2,1,16.03384,108.21047,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
76,2,2,16.08881,108.22049,quan-hai-chau,mua-can-ho-chung-cu/,4800000000
100,3,2,16.0252,108.21356,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
90,1,1,16.08565,108.23356,quan-son-tra,mua-nha-mat-tien-pho/,4800000000
80,0,0,16.03834,108.21744,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
69,2,1,16.05519,108.20532,quan-hai-chau,mua-nha-hem-ngo/,4800000000
56,3,2,16.03112,108.22697,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
85,3,4,16.01871,108.21364,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
105,4,3,16.02051,108.21143,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
250,0,0,16.02983,108.25417,quan-ngu-hanh-son,mua-dat-nen-du-an/,4800000000
105,3,2,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
90,3,3,16.03093,108.24605,quan-ngu-hanh-son,mua-nha-mat-tien-pho/,4800000000
62,3,2,16.05675,108.21713,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
55,4,4,16.03328,108.22257,quan-hai-chau,mua-nha-hem-ngo/,4800000000
95,4,3,16.02563,108.21381,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
97,4,4,16.07486,108.17162,quan-thanh-khe,mua-nha-mat-tien-pho/,4800000000
94,2,1,16.05827,108.174,quan-cam-le,mua-nha-mat-tien-pho/,4800000000
72,0,0,16.03513,108.21985,quan-hai-chau,mua-nha-mat-tien-pho/,4800000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4810000000
82,2,2,16.03851,108.24755,quan-ngu-hanh-son,mua-can-ho-chung-cu/,4838000000
125,15,15,16.04335,108.22148,quan-hai-chau,mua-nha-hem-ngo/,4850000000
180,0,0,15.97796,108.26199,quan-ngu-hanh-son,mua-dat-tho-cu/,4850000000
110,3,2,16.03163,108.22407,quan-hai-chau,mua-nha-mat-tien-pho/,4850000000
75,3,2,16.05827,108.174,quan-cam-le,mua-nha-mat-tien-pho/,4850000000
80,3,2,16.05827,108.174,quan-cam-le,mua-nha-mat-tien-pho/,4850000000
