area,room,toilet,lat,long,price-VND,loai_bds-code
141,3,2,16.05827,108.174,2850000000,15
92,2,1,16.04112,108.21221,5700000000,16
60,3,2,16.03406,108.17856,2350000000,15
52,2,2,16.08804,108.23032,5000000,0
100,0,0,16.07716,108.15993,4000000000,7
81,0,0,16.04973,108.24506,9600000000,9
71,1,1,16.08565,108.23356,4280000000,16
125,0,0,16.07777,108.16974,6500000000,9
60,0,0,16.04925,108.24134,5970000000,9
94,0,0,16.07331,108.24296,8900000000,16
134,2,2,16.05704,108.17166,3390000000,15
125,0,0,16.09512,108.13844,2795000000,7
72,2,2,16.08946,108.23209,4490000000,16
52,0,0,16.07371,108.21071,1850000000,9
117,2,2,16.04815,108.24409,10500000000,16
90,3,3,16.04082,108.21551,8500000000,16
42,3,3,16.06326,108.21063,3450000000,16
80,1,1,16.07045,108.15094,2400000000,15
100,0,0,16.05163,108.1752,2850000000,16
137,4,3,16.01672,108.20859,7500000000,16
21,2,2,16.0669,108.21225,1350000000,15
90,5,4,16.09465,108.22813,6490000000,16
100,6,7,16.07454,108.24101,13500000000,16
90,0,0,16.08327,108.2333,8300000000,6
150,0,0,15.98635,108.25687,1800000000,7
85,3,4,16.01871,108.21364,4800000000,16
70,2,1,16.05903,108.1873,2750000000,15
71,3,3,16.05173,108.22054,4500000000,15
88,3,3,16.0597,108.21212,9000000000,16
56,3,1,16.08656,108.23388,3450000000,16
75,4,3,16.07376,108.16752,5800000000,16
123,3,2,16.04361,108.20663,4600000000,16
52,0,0,16.05515,108.21731,2590000000,9
33,1,1,16.05762,108.23751,700000000,0
78,2,1,16.02572,108.21168,2550000000,15
40,2,2,16.0252,108.21356,1950000000,16
60,3,4,16.05519,108.20532,6200000000,16
56,3,3,16.03118,108.22733,4000000000,16
184,0,0,16.05315,108.24104,24500000000,16
56,2,2,15.98635,108.25687,1650000000,0
100,4,4,16.09227,108.23095,687000,16
72,3,2,16.0344,108.21395,5900000000,16
120,3,4,16.09512,108.13844,3000000000,16
70,3,3,16.1061,108.13558,2100000000,0
54,1,1,16.0558,108.22367,5600000000,0
52,0,0,16.04673,108.24238,4350000000,9
144,5,5,16.08328,108.22888,12000000000,16
100,0,0,15.97666,108.23353,1420000000,9
70,3,2,16.07486,108.17162,4750000000,16
97,0,0,16.06417,108.23152,14000000000,16
100,0,0,16.02051,108.21143,5000000000,9
50,3,3,16.06433,108.19121,3390000000,15
107,2,2,16.06132,108.23079,3700000000,11
120,3,3,16.03346,108.23031,18500000000,16
115,2,1,15.97666,108.23353,2400000000,16
42,1,1,16.07031,108.24423,2100000000,0
97,0,0,16.08011,108.16358,4250000000,9
86,0,0,16.07751,108.22027,10700000000,16
50,3,2,16.04117,108.17091,2400000000,15
53,3,2,16.06504,108.17921,2150000000,15
88,3,2,15.98326,108.25256,2800000000,16
80,0,0,16.02617,108.24185,3200000000,9
100,0,0,16.0732,108.21208,267000000,14
75,0,0,16.03113,108.226,3550000000,16
50,0,0,16.0719,108.19174,3350000000,16
76,3,4,16.08151,108.16028,5200000000,16
144,3,4,16.08328,108.22888,10185000000,16
150,0,0,16.03277,108.22202,15200000000,16
55,3,2,16.08191,108.21403,3080000000,16
46,2,1,16.03163,108.22407,1070000000,0
80,0,0,16.08122,108.24407,11000000000,16
60,3,2,16.04779,108.24168,5390000000,16
100,2,2,16.05655,108.24693,5000000000,0
32,2,2,16.06505,108.21648,2300000000,15
74,3,2,16.04156,108.22326,3080000000,16
82,2,2,16.03851,108.24755,4346000000,0
82,0,0,16.05102,108.24527,12300000000,9
110,0,0,16.08281,108.23586,5990000000,9
130,5,4,16.04335,108.22148,5400000000,15
97,4,4,16.03406,108.17856,2100000000,15
96,2,2,15.99582,108.26936,3840000000,0
41,3,3,16.06326,108.21063,3400000000,15
97,3,3,16.0593,108.18531,6400000000,16
44,2,1,16.07356,108.22082,2450000000,16
100,0,0,16.01412,108.19179,4600000000,16
100,0,0,15.98983,108.21364,3650000000,9
100,0,0,16.01412,108.19179,3300000000,7
62,1,1,16.03851,108.24755,3181000000,0
60,2,1,16.05655,108.24693,2100000000,0
86,5,2,16.03099,108.22059,4400000000,16
115,7,5,16.05451,108.20975,10250000000,16
53,3,2,16.05515,108.21731,3200000000,15
80,0,0,16.06591,108.24193,4500000000,16
85,3,2,16.05713,108.1877,4600000000,16
112,3,2,16.03113,108.226,3650000000,14
100,4,4,16.01412,108.19179,4400000000,16
100,5,5,15.97759,108.23751,2400000000,16
60,4,2,16.03406,108.17856,2300000000,15
48,3,3,16.0789,108.21699,3950000000,15
120,0,0,15.9511,108.14006,750000000,9
100,0,0,15.99107,108.23758,2800000000,7
41,3,3,16.0669,108.21225,3400000000,15
50,2,2,16.08241,108.21874,2400000000,15
40,2,2,16.04156,108.22326,2300000000,16
168,0,0,16.06014,108.21825,23000000000,16
82,2,2,16.03851,108.24755,4100000000,0
140,0,0,15.98635,108.25687,1200000000,7
81,0,0,16.04973,108.24506,9500000000,16
100,0,0,16.01246,108.2545,4200000000,7
50,3,2,16.07687,108.22035,3000000000,16
52,3,2,16.07371,108.21071,2900000000,15
155,0,0,16.05559,108.23997,9500000000,9
144,3,4,16.08328,108.22888,10200000000,16
106,2,2,16.07243,108.20271,15900000000,16
68,3,3,16.0789,108.21699,4750000000,15
98,0,0,16.03475,108.20878,7500000000,16
75,3,3,16.08503,108.14319,3050000000,16
112,5,4,16.07225,108.16496,6900000000,16
84,0,0,16.03553,108.21571,5800000000,9
90,4,3,16.10043,108.25233,5900000000,15
107,0,0,15.99107,108.23758,5000000000,7
86,2,3,16.03409,108.21264,6200000000,16
72,0,0,16.06427,108.23062,8500000000,16
60,3,3,16.03867,108.21691,4850000000,16
77,3,3,16.03851,108.24755,3600000000,0
70,4,2,16.06793,108.18581,8600000000,16
125,3,2,16.02178,108.20577,6600000000,16
70,3,2,16.04821,108.2095,5800000000,15
35,2,2,16.07031,108.21342,2800000000,15
70,0,0,16.03272,108.21844,8500000000,16
152,2,2,16.0734,108.22889,7900000000,0
60,4,3,16.06764,108.24046,5500000000,16
110,0,0,16.00641,108.23998,3100000000,7
170,4,4,16.02978,108.20874,19200000000,16
90,5,3,15.98967,108.26234,25000000,14
72,4,4,16.03436,108.21845,5700000000,16
90,4,4,16.04082,108.21551,9100000000,16
65,0,0,16.05704,108.17166,7200000000,16
31,3,3,16.0606,108.18981,2390000000,15
72,0,0,16.03405,108.21588,2350000000,9
137,0,0,16.07686,108.23455,945000,9
120,0,0,16.03936,108.21654,8100000000,16
90,3,3,16.06944,108.20975,2800000000,15
51,2,2,16.0597,108.21212,7200000000,16
120,4,4,16.0606,108.18981,15300000000,16
42,3,3,16.07687,108.22035,3000000000,15
102,0,0,16.04433,108.2447,4400000000,9
100,4,3,16.03328,108.22257,4800000000,16
48,2,2,16.05375,108.21137,2790000000,15
80,3,3,16.06433,108.19121,8500000000,16
100,3,2,16.03163,108.22407,4600000000,15
100,0,0,16.12544,108.1132,1550000000,9
90,3,4,16.02611,108.24381,5700000000,16
50,2,2,16.05504,108.23528,3500000000,16
31,2,2,16.0732,108.21208,1730000000,15
90,0,0,16.05877,108.21175,9700000000,16
98,2,2,16.06746,108.19719,3500000000,15
83,0,0,16.0597,108.21212,5000000000,9
35,2,2,16.07191,108.17987,800000000,15
80,3,3,16.06503,108.19923,8300000000,16
71,0,0,16.06009,108.18561,2600000000,9
100,2,1,16.03718,108.24387,3000000000,15
105,0,0,16.0598,108.23051,15300000000,9
70,0,0,16.04591,108.22215,7500000000,16
80,3,3,16.07457,108.18217,3000000000,15
30,2,2,16.06418,108.18353,1890000000,15
150,6,7,16.09222,108.22568,14500000000,14
165,4,2,16.0172,108.20458,7000000000,16
53,2,2,16.05504,108.23528,3150000000,16
93,1,1,16.04208,108.21068,7100000000,16
100,4,4,16.02611,108.24381,6500000000,16
52,0,0,16.06746,108.19719,1720000000,9
75,0,0,16.03444,108.22089,5200000000,16
120,3,6,16.03346,108.23031,7200000000,16
109,0,0,16.03936,108.21654,8800000000,16
49,3,3,16.0669,108.21225,3650000000,15
90,3,2,16.06417,108.16673,5400000000,16
74,2,1,16.08669,108.24492,3700000000,16
83,2,2,16.03851,108.24755,2100000000,0
87,3,3,16.07191,108.17987,9800000000,16
120,4,3,16.03189,108.22936,14900000000,16
74,3,2,16.05799,108.15665,2350000000,15
70,0,0,16.07377,108.17266,2570000000,9
144,3,4,16.09433,108.22722,11011000000,16
106,0,0,16.01971,108.25581,3800000000,7
56,3,2,16.04454,108.21522,4700000000,15
105,3,2,16.03851,108.24755,200000000,0
60,2,1,16.06793,108.18581,2000000000,15
100,4,4,16.07476,108.1755,9500000000,16
47,2,2,16.04335,108.22148,3730000000,15
78,2,1,16.03391,108.21354,4750000000,16
96,5,5,16.05817,108.20961,8500000000,16
63,2,1,16.05504,108.23528,3400000000,16
150,0,0,16.06675,108.23584,19500000000,16
80,0,0,16.08337,108.21652,6300000000,16
85,2,2,16.06462,108.15699,2150000000,15
115,0,0,16.03889,108.24683,8500000000,16
81,3,2,16.02842,108.24583,3850000000,16
98,0,0,16.04869,108.23575,9000000000,9
72,3,4,16.0344,108.21395,6300000000,16
70,2,2,16.10909,108.13038,1000000000,0
144,4,3,16.08328,108.22888,10200000000,14
45,3,2,16.0779,108.21025,2950000000,15
77,2,2,15.98635,108.25687,2002000000,0
32,2,2,16.05823,108.21715,1780000000,15
160,4,3,16.05448,108.18343,8900000000,14
75,2,1,16.06063,108.21655,4150000000,15
85,3,3,16.0172,108.20458,4650000000,16
60,1,1,16.03851,108.24755,714000000,3
60,2,1,16.08922,108.21798,4700000000,16
72,0,0,16.06387,108.18914,5200000000,16
50,3,3,16.05515,108.21731,4000000000,15
119,0,0,16.1008,108.24648,4950000000,9
62,0,0,16.07295,108.16745,2300000000,9
61,3,3,16.08428,108.15575,2300000000,16
190,0,0,16.02211,108.24532,8200000000,9
70,3,2,16.0422,108.21353,4200000000,15
160,0,0,16.06593,108.19247,12000000000,16
97,0,0,16.08532,108.24269,5800000000,9
100,0,0,16.10255,108.13281,2100000000,7
45,2,1,16.03163,108.22407,950000000,0
125,0,0,16.08562,108.21912,15500000000,9
100,4,2,16.06593,108.19247,8000000000,16
67,4,3,16.04739,108.18375,4950000000,16
84,0,0,16.07044,108.17027,4700000000,16
76,4,4,16.04419,108.21829,6600000000,16
112,4,4,16.07225,108.16496,6890000000,16
127,5,5,16.05827,108.174,9500000000,16
100,0,0,16.07109,108.18715,11000000000,16
60,3,4,16.06851,108.20916,4390000000,15
70,3,2,16.06435,108.15232,2950000000,15
100,3,2,15.99476,108.21192,3450000000,16
118,4,4,16.06417,108.23152,18000000000,16
72,5,4,16.02982,108.22054,6950000000,16
51,2,1,16.05817,108.20961,2650000000,15
80,4,4,16.05448,108.18343,5950000000,16
43,2,1,16.09023,108.24266,3600000000,16
64,2,2,16.05067,108.15756,2200000000,15
48,2,2,16.06746,108.19719,2550000000,15
100,0,0,16.00902,108.21925,3300000000,16
78,2,2,16.01861,108.19739,3180000000,16
50,3,3,16.07191,108.17987,2880000000,15
93,0,0,16.07243,108.20271,13500000000,16
106,3,3,16.03851,108.24755,5700000000,0
100,2,2,16.01348,108.20661,11500000000,16
82,2,2,16.03851,108.24755,4000000000,0
71,3,3,16.04335,108.22148,4900000000,16
90,3,3,16.06606,108.18659,2850000000,15
88,0,0,16.07012,108.18489,8300000000,16
144,3,4,16.08328,108.22888,5200000000,16
100,3,3,16.02995,108.23884,5600000000,16
46,2,2,16.06756,108.20497,2600000000,15
81,2,2,16.05799,108.15665,1750000000,15
74,0,0,16.03384,108.21047,7900000000,16
99,0,0,16.01533,108.22171,4750000000,9
87,0,0,16.05765,108.21816,12000000000,16
58,2,2,16.0606,108.18981,2050000000,15
87,0,0,15.97666,108.23353,1270000000,9
55,3,2,16.06851,108.20916,2880000000,15
150,4,4,16.10326,108.1363,4290000000,16
42,1,1,16.07191,108.17987,1750000000,15
126,0,0,16.00425,108.22051,3550000000,9
67,3,3,16.03114,108.22694,5000000000,16
50,0,0,16.06746,108.19719,1900000000,9
43,3,3,16.06175,108.21637,3900000000,15
75,0,0,16.08042,108.14686,1720000000,9
56,2,2,15.98326,108.25256,1600000000,0
61,3,2,16.07688,108.21215,3250000000,15
118,0,0,16.07796,108.21949,18000000000,16
42,2,2,16.06175,108.21637,2250000000,15
62,1,1,16.03851,108.24755,3312000000,3
188,0,0,15.98635,108.25687,46000000,9
72,0,0,16.06387,108.18914,4500000000,9
128,0,0,16.02983,108.25417,7700000000,9
68,3,2,16.04892,108.24906,4500000000,15
83,2,2,16.03851,108.24755,4200000000,0
50,1,1,16.05655,108.24693,1800000000,0
82,3,3,16.03783,108.21455,6500000000,16
76,0,0,16.07743,108.16546,6000000000,16
90,0,0,16.05685,108.24449,7350000000,16
65,1,1,16.07422,108.13483,1800000000,16
120,3,2,16.03406,108.17856,5500000000,16
90,0,0,16.05192,108.16724,2430000000,7
100,0,0,16.04673,108.24238,800000000,9
160,0,0,16.09694,108.24781,10000000000,16
73,2,2,16.05827,108.174,3800000000,16
80,2,2,16.03851,108.24755,4400000000,0
100,3,3,16.0041,108.21735,3850000000,16
162,0,0,16.02983,108.25417,2120000000,7
140,0,0,16.10308,108.2817,4480000000,7
76,0,0,16.05508,108.22148,11500000000,16
91,0,0,16.04415,108.21923,9300000000,9
36,3,2,16.04454,108.21522,2550000000,15
70,0,0,16.07309,108.16553,2850000000,9
130,0,0,16.05704,108.17166,8200000000,16
150,5,5,16.04404,108.22296,10000000000,16
100,0,0,16.09512,108.13844,1800000000,7
75,3,2,16.06454,108.17507,2400000000,15
82,0,0,15.99033,108.26709,1500000000,9
90,2,2,16.08327,108.2333,9500000000,16
82,2,2,16.03851,108.24755,4000000000,0
120,6,5,16.03346,108.23031,14999000000,16
58,3,2,16.05995,108.2118,2350000000,15
120,3,4,16.07422,108.13483,2880000000,16
100,3,2,16.04454,108.21522,5600000000,16
58,1,1,16.0558,108.22367,1800000000,16
52,3,1,16.0854,108.23467,2900000000,16
58,3,2,16.05827,108.174,2000000000,15
75,2,2,16.09447,108.23031,4100000000,16
68,4,4,16.07802,108.21446,7200000000,16
95,4,3,16.0377,108.21407,10000000000,16
100,4,4,16.01707,108.19856,5500000000,16
100,0,0,16.01607,108.22902,3070000000,9
68,4,4,16.07802,108.21446,7200000000,16
40,2,2,16.04076,108.21777,1980000000,15
65,3,2,16.06838,108.19679,4350000000,15
100,0,0,16.01792,108.2324,4500000000,9
56,2,2,15.98326,108.25256,1550000000,0
111,0,0,16.01065,108.17537,1900000000,7
70,1,1,16.07422,108.13483,1000000000,0
100,4,4,16.03277,108.22202,4500000000,16
58,0,0,16.08134,108.22128,8100000000,16
64,2,2,16.08024,108.22089,2300000000,14
82,2,2,16.03851,108.24755,3700000000,0
30,2,2,16.07371,108.21071,1920000000,15
88,4,3,16.07331,108.24296,7700000000,16
75,3,3,16.05684,108.20377,4200000000,15
120,3,6,16.03346,108.23031,14500000000,16
73,3,3,16.04739,108.18375,4800000000,16
81,2,2,16.1061,108.13558,4164000000,0
68,0,0,16.07688,108.21215,9500000000,16
80,3,4,16.02577,108.20979,4350000000,16
60,1,1,16.03851,108.24755,3180000000,3
75,3,2,16.01954,108.20758,4200000000,16
60,2,2,16.06791,108.20152,2750000000,15
60,0,0,16.05067,108.15756,1400000000,9
85,0,0,15.99107,108.23758,1700000000,9
97,0,0,16.06026,108.243,8300000000,9
71,1,2,16.08011,108.21995,2300000000,0
85,3,2,16.05561,108.2387,4500000000,15
50,3,3,16.07688,108.21215,4150000000,16
150,0,0,15.99082,108.26971,5800000000,7
131,0,0,16.06591,108.24193,9800000000,16
120,4,5,16.03346,108.23031,10000000000,16
144,3,3,16.09579,108.22874,10000000000,16
75,2,2,16.07507,108.16997,3350000000,16
65,4,3,16.04729,108.24194,5200000000,16
88,0,0,16.07802,108.21446,6300000000,16
92,3,3,16.03482,108.21017,8600000000,16
138,4,5,16.08061,108.21562,11800000000,16
45,0,0,16.04995,108.21626,6500000000,16
60,3,4,16.04361,108.20663,5400000000,15
141,4,4,16.04335,108.22148,15500000000,16
90,0,0,16.02051,108.21143,9000000000,16
90,3,2,16.01246,108.2545,6300000000,16
100,3,3,16.04223,108.21299,8350000000,16
60,3,2,16.08428,108.15575,2950000000,15
100,0,0,16.04082,108.21551,13500000000,16
53,3,2,16.08038,108.21367,3400000000,16
60,3,3,16.03801,108.19098,4600000000,16
130,6,6,16.09858,108.24317,8500000000,16
88,3,3,16.08178,108.23294,5700000000,16
41,3,2,16.06838,108.19679,2500000000,15
80,3,2,16.0598,108.23051,1500000000,0
82,0,0,16.06509,108.22178,8300000000,16
80,3,2,16.03195,108.22642,4500000000,16
75,0,0,16.0724,108.16904,3350000000,9
50,3,3,16.04387,108.22051,4500000000,15
105,0,0,16.04245,108.21093,10000000000,16
35,3,3,16.08526,108.21779,3690000000,16
56,3,2,16.08954,108.21764,5800000000,16
102,0,0,16.03814,108.21148,8700000000,16
61,3,2,16.04744,108.24092,4990000000,16
150,5,4,16.02967,108.22818,20000000000,16
92,3,3,16.07899,108.2125,8000000000,16
120,4,5,16.03189,108.22936,14000000000,16
31,2,1,16.07085,108.20899,1680000000,15
80,3,3,16.04402,108.23856,7500000000,16
91,0,0,16.07285,108.23704,8700000000,9
42,3,3,16.06352,108.20856,3450000000,16
54,1,1,16.1061,108.13558,2880000000,0
64,4,4,16.06132,108.23079,4600000000,15
94,3,3,16.07858,108.1587,6300000000,16
100,0,0,16.06986,108.23666,8650000000,9
85,3,2,16.03114,108.22694,5500000000,16
75,3,2,16.03391,108.21354,4650000000,16
75,6,6,16.06851,108.20916,8500000000,16
100,0,0,15.98893,108.2077,2550000000,16
68,0,0,16.04978,108.24067,3800000000,16
44,3,2,16.06702,108.20747,2950000000,15
75,0,0,16.0603,108.23628,7000000000,9
90,0,0,15.95388,108.13849,850000000,9
87,3,2,16.05827,108.174,5800000000,16
100,0,0,15.98967,108.26234,3200000000,7
75,3,3,16.07875,108.16616,3750000000,16
151,0,0,16.04404,108.22296,12900000000,16
65,4,3,16.06975,108.19176,4850000000,11
110,0,0,15.9511,108.14006,430000000,9
94,0,0,16.03513,108.21985,12500000000,16
115,4,3,16.03328,108.22257,15000000000,16
77,0,0,16.07422,108.13483,1720000000,9
67,1,1,16.05411,108.23483,4400000000,16
62,0,0,16.04335,108.22148,5600000000,16
90,1,1,16.03405,108.21588,7000000000,16
90,2,3,16.06041,108.18161,5200000000,16
49,0,0,16.07528,108.21822,7000000000,16
71,3,3,16.0436,108.21884,4250000000,16
75,0,0,16.05519,108.20532,5750000000,16
90,6,6,16.02617,108.24185,7500000000,16
100,2,2,16.0598,108.23051,15000000,0
144,0,0,16.06181,108.23028,13500000000,16
86,0,0,16.06509,108.21587,13000000000,16
41,3,3,16.08298,108.22023,3800000000,15
100,0,0,16.00641,108.23998,3900000000,7
94,3,3,16.07331,108.24296,8900000000,16
62,0,0,16.03676,108.18753,3400000000,9
41,2,2,16.05448,108.18343,2540000000,15
75,3,2,16.03391,108.21354,5250000000,16
106,0,0,15.99388,108.23889,1500000000,9
86,4,2,16.04105,108.23907,2950000000,15
100,0,0,16.08335,108.14844,2499000000,7
96,0,0,16.0436,108.21884,9200000000,16
45,3,3,16.06793,108.18581,6000000000,16
128,0,0,16.07968,108.2143,10900000000,16
141,0,0,16.04387,108.22051,9000000000,9
75,5,3,16.05676,108.16851,5700000000,16
77,2,1,16.04387,108.22051,2900000000,16
75,3,4,16.0724,108.16904,5400000000,16
43,1,1,15.99582,108.26936,3000000000,2
68,4,4,16.07802,108.21446,7200000000,16
43,3,3,16.03328,108.22257,3580000000,15
50,2,2,16.02791,108.18997,1950000000,15
37,2,2,16.06087,108.21717,1950000000,15
120,0,0,16.06026,108.243,12500000000,16
101,4,3,15.99582,108.26936,5250000000,16
59,3,4,16.05519,108.20532,7000000000,16
95,0,0,16.03277,108.22202,13000000000,9
90,3,3,16.03357,108.21508,6800000000,16
64,0,0,16.0606,108.18981,1950000000,9
41,2,2,16.04335,108.22148,2450000000,15
115,4,2,16.09203,108.24714,4700000000,16
51,5,5,16.06268,108.21976,3700000000,15
144,4,5,16.08328,108.22888,10000000000,16
70,2,2,16.07422,108.13483,700000000,0
98,0,0,16.05704,108.17166,2250000000,7
66,3,2,16.04454,108.21522,3500000000,15
100,0,0,16.1066,108.13419,2556000000,7
90,3,3,16.07733,108.24183,7500000000,16
40,1,1,16.05515,108.21731,1400000000,15
65,6,6,16.06306,108.24195,4400000000,15
55,3,3,16.06791,108.20152,3600000000,15
48,2,2,16.07191,108.17987,2790000000,15
70,0,0,16.03309,108.21848,6000000000,16
55,3,4,16.05817,108.20961,4290000000,15
59,2,2,16.10909,108.13038,1900000000,1
120,4,6,16.03346,108.23031,18500000000,14
60,4,4,16.03002,108.22549,4400000000,15
103,0,0,16.07931,108.22218,11500000000,16
125,2,2,15.99332,108.25314,4650000000,15
54,3,2,16.0668,108.21416,2550000000,15
79,2,2,16.03851,108.24755,4117000000,0
55,1,2,16.05448,108.18343,3250000000,15
100,3,2,16.08759,108.23913,5300000000,16
70,2,2,15.98635,108.25687,1700000000,0
98,0,0,16.09579,108.22874,6200000000,16
121,0,0,16.03653,108.20808,10500000000,16
100,3,3,16.04153,108.24217,7500000000,11
40,2,2,16.04156,108.22326,2390000000,11
132,0,0,16.02611,108.24381,10500000000,9
100,0,0,15.98728,108.26717,1800000000,7
60,2,2,16.05675,108.21713,2650000000,15
100,0,0,16.01834,108.22411,4600000000,7
84,0,0,16.07044,108.17027,4400000000,16
61,4,5,16.08506,108.21556,8250000000,16
40,2,2,16.07243,108.20271,2350000000,15
60,0,0,16.04775,108.2427,7500000000,16
141,0,0,16.04387,108.22051,4500000000,9
48,4,3,16.06433,108.19121,2780000000,15
58,2,1,16.08922,108.21798,3949000000,16
95,0,0,16.07446,108.16166,3990000000,9
84,3,3,16.0606,108.18981,11000000000,16
108,0,0,15.98635,108.25687,3650000000,9
80,3,3,16.03851,108.24755,4240000000,0
150,0,0,15.98635,108.25687,3150000000,9
97,4,4,16.07486,108.17162,4800000000,16
90,0,0,16.08122,108.24407,12500000000,16
120,5,4,16.02531,108.21319,4500000000,16
100,0,0,16.07225,108.16496,4200000000,9
56,3,2,16.03112,108.22697,4800000000,16
79,0,0,16.07858,108.1587,4300000000,9
154,0,0,16.07309,108.16553,5200000000,9
70,3,3,16.04886,108.21681,3300000000,16
58,3,3,16.07468,108.1763,2550000000,15
161,5,4,16.06606,108.18659,22500000000,16
87,0,0,16.03436,108.21845,8200000000,16
117,3,2,16.05867,108.24109,4350000000,16
102,0,0,15.98326,108.25256,3900000000,7
65,3,2,16.0606,108.18981,2750000000,15
60,3,4,16.05519,108.20532,6800000000,16
30,2,2,16.06009,108.18561,1890000000,15
98,2,2,16.02191,108.20959,4300000000,16
74,0,0,16.04063,108.21173,6650000000,9
90,3,2,16.07476,108.1755,7450000000,16
90,1,1,16.0606,108.18981,2800000000,15
47,2,2,16.07243,108.20271,2350000000,16
80,2,2,16.03113,108.226,5000000000,16
100,0,0,16.03718,108.24387,5050000000,9
106,0,0,16.04105,108.23907,8400000000,16
40,2,1,16.06746,108.19719,2600000000,15
90,5,5,16.04258,108.214,7500000000,16
34,2,2,16.06509,108.21587,2490000000,15
125,3,3,16.05243,108.1776,7100000000,16
52,0,0,16.07479,108.22125,8300000000,16
132,0,0,16.02611,108.24381,7100000000,9
151,0,0,16.04404,108.22296,13000000000,16
100,4,5,16.09512,108.13844,3900000000,16
85,0,0,16.07743,108.16546,6750000000,16
56,3,4,16.05451,108.20975,4170000000,16
110,1,1,15.9927,108.25567,3150000000,16
