link,price,area,room,toilet,address
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-nghi-3-tang-duong-ngo-quyen-an-hai-bac-son-tra-dt-125m2-gia-11-id21271710,11 tỷ 300 triệu,125 m2,0 PN,0 WC,"Ngô Quyền, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-cap-4-duong-an-nhon-4-an-hai-bac-son-tra-dt-52m2-gia-3-9-ty-id21271714,3 tỷ 900 triệu,52 m2,0 PN,0 WC,"An Nhơn, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-goc-2-mt-duong-an-thuong-pho-tay-my-an-ngu-hanh-son-da-nang-id21281439,5 tỷ 500 triệu,61 m2,0 PN,0 WC,"An Thượng 1, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-huynh-ngoc-hue-hoa-khe-thanh-khe-dt-78m2-id21289356,6 tỷ 800 triệu,78 m2,0 PN,0 WC,"Huỳnh Ngọc Huệ, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-8-tang-duong-le-minh-trung-gan-bien-my-khe-son-tra-id21306908,13 tỷ,75 m2,11 PN,11 WC,"Lê Minh Trung, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-6-tang-goc-2-mt-duong-chinh-huu-phuoc-my-son-tra-dt-7-56m-x18m-id21306984,18 tỷ 500 triệu,127 m2,5 PN,5 WC,"Chính Hữu, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-biet-thu-sieu-dep-goc-2-mt-duong-le-van-long-hai-chau-dt-8m-x-17m-id21333654,10 tỷ 500 triệu,138 m2,4 PN,4 WC,"Lê Văn Long, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/hai-chau-ban-toa-nha-5-tang-co-thang-may-goc-2-mat-tien-duong-to-huu-id20923724,14 tỷ,110 m2,10 PN,10 WC,"Tố Hữu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-duong-noi-bo/ban-nha-pho-le-van-long-p-thanh-binh-q-hai-chau-da-nang-id20963808,5 tỷ 100 triệu,72 m2,2 PN,2 WC,"Lê Văn Long, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-kiet-o-to-duong-pham-nhu-tang-hoa-khe-thanh-khe-da-nang-id20982240,2 tỷ 700 triệu,48 m2,0 PN,0 WC,"Phạm Nhữ Tăng, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-mt-hoai-thanh-p-my-an-q-ngu-hanh-son-da-nang-id20999921,7 tỷ 300 triệu,80 m2,0 PN,0 WC,"Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-cap-4-duong-huy-can-p-hoa-cuong-nam-q-hai-chau-da-nang-id21002366,4 tỷ 700 triệu,70 m2,0 PN,0 WC,"Huy Cận, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-4-sao-mat-tien-vo-nguyen-giap-doi-dien-nha-hang-my-hanh-id21017914,320 tỷ,600 m2,0 PN,0 WC,"Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-le-loi-gan-dong-da-thach-thang-hai-chau-da-nang-id21069623,18 tỷ,118 m2,0 PN,0 WC,"Lê Lợi, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-can-ho-6-tang-duong-tran-duc-thong-phuoc-my-son-tra-da-nang-id21204314,12 tỷ,80 m2,0 PN,0 WC,"Trần Đức Thông, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-kiet-mai-lao-bang-thuan-phuoc-hai-chau-da-nang-id21204317,3 tỷ 600 triệu,75 m2,0 PN,0 WC,"Mai Lão Bạng, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-duong-duy-tan-hai-chau-da-nang-gia-6-45-ty-id21206802,6 tỷ 450 triệu,40 m2,0 PN,0 WC,"Duy Tân, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-duong-ba-giang-2-hoa-quy-ngu-hanh-son-dt-164m2-id21206805,3 tỷ 800 triệu,164 m2,0 PN,0 WC,"Võ Chí Công, Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-2-tang-duong-an-thuong-17-p-my-an-ngu-hanh-son-id21237121,12 tỷ,138 m2,0 PN,0 WC,"An Thượng 17, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-ly-van-to-gan-cho-phuoc-my-son-tra-id21237143,8 tỷ 200 triệu,72 m2,0 PN,0 WC,"Lý Văn Tố, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mat-tien-cho-duong-phuoc-my-2-son-tra-dt-6m-x-15m-gia-15-ty-id21237147,15 tỷ,90 m2,0 PN,0 WC,"Phước Mỹ 2, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-khach-san-mat-tien-pho-di-bo-va-pho-tay-an-thuong-1-id21265588,23 tỷ,90 m2,0 PN,0 WC,"An Thượng 1, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-5-tang-goc-2-mat-tien-duong-cao-xuan-duc-thuan-phuoc-hai-chau-id21070473,8 tỷ 500 triệu,65 m2,7 PN,7 WC,"Cao Xuân Dục, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-4-tang-mt-duong-phung-chi-kien-hoa-minh-lien-chieu-da-nang-id21271682,4 tỷ 350 triệu,75 m2,0 PN,0 WC,"Phùng Chí Kiên, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-sieu-pham-nha-4-tang-noi-nhu-con-tren-bao-my-duong-dang-thai-mai-id21073336,11 tỷ,81 m2,0 PN,0 WC,"Đặng Thai Mai, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-dat-2-mat-tien-duong-phan-ton-my-an-ngu-hanh-son-da-nang-id21111905,29 tỷ,160 m2,0 PN,0 WC,"Phan Tôn, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-4-tang-mat-tien-nguyen-du-thach-thang-hai-chau-dt-55m2-gia-8-5-id21146205,8 tỷ 500 triệu,55 m2,0 PN,0 WC,"Nguyễn Du, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-duong-ngo-tat-to-hoa-cuong-bac-hai-chau-da-nang-id21170776,12 tỷ,105 m2,0 PN,0 WC,"Ngô Tất Tố, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-phan-chau-trinh-hai-chau-1-hai-chau-dt-192-7m2-id21176195,31 tỷ 500 triệu,193 m2,3 PN,3 WC,"Phan Châu Trinh, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-bui-thi-xuan-an-hai-tay-son-tra-id21237167,7 tỷ,106 m2,0 PN,0 WC,"Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-5-tang-tan-an-2-p-hoa-cuong-bac-q-hai-chau-da-nang-id21257455,5 tỷ 700 triệu,74 m2,0 PN,0 WC,"Tân An 2, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-toa-can-ho-6-tang-mat-tien-pho-di-bo-an-thuong-2-p-my-an-id21265592,19 tỷ,90 m2,0 PN,0 WC,"An Thượng 2, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-toa-can-ho-7tang-duong-an-thuong-3-khu-pho-tay-my-an-ngu-hanh-son-id21281416,19 tỷ,90 m2,0 PN,0 WC,"An Thượng 3, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-dep-3-tang-duong-an-nhon-1-gan-vincom-son-tra-da-nang-id21281418,6 tỷ 600 triệu,70 m2,0 PN,0 WC,"An Nhơn 1, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-an-thuong-21-my-an-ngu-hanh-son-dt-4-5m-x-20m-id21281419,7 tỷ 300 triệu,90 m2,0 PN,0 WC,"An Thượng 21, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-hoang-thuc-tram-hoa-cuong-bac-da-nang-gia-5-65-id21309058,5 tỷ 650 triệu,82 m2,4 PN,4 WC,"Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-toa-nha-5-5-tang-duong-nguyen-van-thu-thuan-phuoc-hai-chau-id21366593,9 tỷ 500 triệu,75 m2,5 PN,5 WC,"Xuân Diệu, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-phan-boi-an-hai-bac-son-tra-gia-re-id21366472,7 tỷ,80 m2,4 PN,4 WC,"Phan Bôi, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-2-tang-goc-2-mat-tien-dong-du-an-hai-bac-son-tra-id20957747,6 tỷ 500 triệu,90 m2,0 PN,0 WC,"Đông Du, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-kiet-5m-d-trung-nu-vuong-hoa-thuan-nam-hai-chau-gia-3-8-ty-id20957751,3 tỷ 800 triệu,50 m2,0 PN,0 WC,"Trưng Nữ Vương, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-kiet-duong-thanh-son-p-thanh-binh-q-hai-chau-da-nang-id20957820,3 tỷ 800 triệu,73 m2,0 PN,0 WC,"Thanh Sơn, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-2-mat-kiet-6m-duong-hung-vuong-vinh-trung-thanh-khe-da-nang-id20970433,7 tỷ,120 m2,0 PN,0 WC,"Hùng Vương, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-k-s-3-sao-33-phong-goc-2-mat-tien-tran-bach-dang-ngu-hanh-son-id21002340,45 tỷ,144 m2,0 PN,0 WC,"Trần Bạch Đằng, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-5-tang-mat-tien-duong-hai-phong-tan-chinh-thanh-khe-da-nang-id21028686,10 tỷ 500 triệu,63 m2,0 PN,0 WC,"Hải Phòng, Phường Tân Chính, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-toa-can-ho-6-5-tang-duong-an-thuong-my-an-ngu-hanh-son-dt-118m2-id21148162,17 tỷ 500 triệu,118 m2,0 PN,0 WC,"An Thượng 1, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-toa-khach-san-8-tang-duong-an-thuong-1-my-an-ngu-hanh-son-da-nang-id21148168,25 tỷ,90 m2,0 PN,0 WC,"An Thượng 1, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-5-tang-duong-an-thuong-5-my-an-ngu-hanh-son-da-nang-id21148169,11 tỷ,75 m2,0 PN,0 WC,"An Thượng 5, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-duong-le-dinh-tham-sat-cho-hoa-thuan-dong-id21153853,14 tỷ,85 m2,0 PN,0 WC,"Lê Đình Thám, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-nat-duong-phuoc-truong-11-phuoc-my-son-tra-dt-100m2-gia-8-ty-id21206808,8 tỷ,100 m2,0 PN,0 WC,"Phước Mỹ 1, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-duong-cu-chinh-lan-hoa-khe-thanh-khe-da-nang-id21206810,6 tỷ 900 triệu,78 m2,0 PN,0 WC,"Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-le-duan-thach-thang-hai-chau-dt-72m2-gia-22-ty-id21237111,22 tỷ,73 m2,0 PN,0 WC,"Lê Duẩn, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-toa-nha-6-tang-duong-chi-lang-hai-chau-2-hai-chau-id21237114,25 tỷ 500 triệu,115 m2,0 PN,0 WC,"Chi Lăng, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-duong-duong-dinh-nghe-phuoc-my-son-tra-id21237126,24 tỷ 500 triệu,197 m2,0 PN,0 WC,"Dương Đình Nghệ, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-kiet-6m-duong-to-ngoc-van-vinh-trung-thanh-khe-5m-x-11m-id21257432,4 tỷ 200 triệu,54 m2,0 PN,0 WC,"Trần Cao Vân, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/can-ho-2pn-gia-uu-dai-chi-tu-1-ty-1-id21370816,1 tỷ 100 triệu,71 m2,2 PN,2 WC,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/suat-ngoai-giao-can-ho-o-lien-chieu-2pn-id21370818,1 tỷ 100 triệu,71 m2,2 PN,2 WC,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/can-ho-cao-cap-2pn-o-lien-chieu-hoa-khanh-id21370827,1 tỷ 100 triệu,71 m2,2 PN,2 WC,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-penthouse/tang-ngay-vouncher-chiet-khau-1-cho-khach-hang-dat-cho-vi-trithe-sang-id21371144,3 tỷ 180 triệu,60 m2,1 PN,1 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/so-huu-ngay-can-ho-cao-cap-view-bien-my-khe-view-nui-ngu-hanh-son-50tr-id21371129,2 tỷ 410 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/asiana-da-nang-co-hoi-dau-tu-giai-doan-1-id21369389,55 tỷ,68 m2,2 PN,2 WC,"Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/can-ho-chung-cu-kcn-hoa-khanh-sunview-da-nang-id21342715,1 tỷ 250 triệu,72 m2,2 PN,2 WC,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/so-huu-can-ho-cao-cap-5-asiana-da-nang-id21370384,3 tỷ 740 triệu,68 m2,2 PN,2 WC,"Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/thoi-diem-thich-hop-de-so-huu-rieng-cho-minh-nhung-bds-gia-tot-id21369403,3 tỷ 150 triệu,53 m2,2 PN,2 WC,"An Trung 1, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/mon-hoi-cho-nhung-nha-dau-tu-thong-minh-mua-covi-thi-truong-da-nang-id21369371,9 tỷ 300 triệu,100 m2,4 PN,5 WC,"Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-gap-nha-bo-ho-ham-nghi-gia-tot-nhat-mua-covid-id21366481,9 tỷ,100 m2,6 PN,4 WC,"Văn Cao, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-chung-cu/ra-mat-gd1-can-ho-bien-5-mt-nguyen-tat-thanh-id21369927,2 tỷ 10 triệu,67 m2,1 PN,2 WC,"Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-can-ho-penthouse/asiana-da-nang-du-an-can-ho-cao-cap-va-trung-tam-thuong-mai-dich-vu-id21369949,6 tỷ,120 m2,3 PN,3 WC,"Nguyễn Tất Thành, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/view-bien-my-khe-view-nui-ngu-hanh-son-can-ho-cao-cap-5-the-sang-id21370516,2 tỷ 300 triệu,83 m2,2 PN,2 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/ho-tro-vay-len-den-80-gia-tri-can-ho-cho-kh-dat-cho-ngya-hom-nay-id21370485,5 tỷ 671 triệu,107 m2,3 PN,4 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-chung-cu/chi-50-trieu-co-ngay-can-ho-cao-cap-ven-bien-ty-do-tp-da-nang-id21370531,5 tỷ 250 triệu,105 m2,3 PN,3 WC,"Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-villa-hotel-goc-2-mat-tien-duong-ho-nghinh-phuoc-my-son-tra-id21170764,62 tỷ,292 m2,0 PN,0 WC,"Hồ Nghinh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-duong-cao-ba-quat-gan-cau-rong-an-hai-tay-son-tra-id21311521,8 tỷ 500 triệu,73 m2,0 PN,0 WC,"Cao Bá Quát, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-kiet-7m-duong-duy-tan-hoa-thuan-tay-hai-chau-dt-6-55m-x-12-5m-id21311531,6 tỷ 500 triệu,100 m2,0 PN,0 WC,"Duy Tân, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-duong-thach-lam-p-phuoc-my-q-son-tra-gan-bien-id21311525,7 tỷ 250 triệu,90 m2,0 PN,0 WC,"Thạch Lam, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-kiet-o-to-duong-nguyen-tri-phuong-hoa-thuan-tay-hai-chau-id20957758,7 tỷ 500 triệu,123 m2,5 PN,6 WC,"Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-kiet-oto-ong-ich-khiem-p-thanh-binh-q-hai-chau-id20957773,4 tỷ 400 triệu,50 m2,3 PN,3 WC,"Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/lien-chieu-3-35-ty-6-67mx15m-3-5-tang-kiet-xe-tai-au-co-id20970510,3 tỷ 350 triệu,100 m2,0 PN,0 WC,"Âu Cơ, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-5-tang-mat-tien-duong-ngo-thi-lieu-hoa-cuong-bac-hai-chau-id20977204,6 tỷ 370 triệu,82 m2,0 PN,0 WC,"Ngô Thị Liễu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-3-tang-goc-2-mat-tien-duong-ton-duc-thang-hoa-hiep-nam-id21017892,16 tỷ 500 triệu,170 m2,0 PN,0 WC,"Tôn Đức Thắng, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-4-sao-17-tang-mat-tien-duong-vo-nguyen-giap-q-son-tra-id21059483,325 tỷ,450 m2,0 PN,0 WC,"Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-4-tang-duong-dao-duy-anh-gan-nguyen-van-linh-thach-gian-thanh-id21017877,9 tỷ 500 triệu,90 m2,0 PN,0 WC,"Đào Duy Anh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-toa-can-ho-cao-cap-mat-tien-duong-pham-quang-anh-son-tra-da-nang-id21077909,16 tỷ 500 triệu,90 m2,8 PN,8 WC,"Võ Văn Kiệt, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-duong-dinh-nghe-an-hai-bac-son-tra-da-nang-gia-id21096595,10 tỷ,119 m2,0 PN,0 WC,"Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-2-thang-9-p-hoa-cuong-q-hai-chau-dt-560-m2-id21105284,37 tỷ 500 triệu,560 m2,0 PN,0 WC,"Đường 2 Tháng 9, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-mt-duong-ho-tung-mau-p-hoa-minh-q-lien-chieu-da-nang-id21116924,6 tỷ 800 triệu,104 m2,0 PN,0 WC,"Hồ Tùng Mậu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-villa-goc-2-mat-tien-duong-tieu-la-p-hoa-cuong-bac-q-hai-chau-id21121306,35 tỷ,200 m2,0 PN,0 WC,"Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-dat-kiet-o-to-duong-hoang-dieu-binh-thuan-hai-chau-da-nang-id21146161,3 tỷ 650 triệu,80 m2,0 PN,0 WC,"Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-day-tro-4-5-tang-duong-my-da-dong-7-my-an-ngu-hanh-son-da-nang-id21105310,9 tỷ,108 m2,0 PN,0 WC,"Mỹ Đa Đông 7, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-4-tang-goc-2-mat-tien-duong-ton-duc-thang-hoa-minh-lien-chieu-id21165231,7 tỷ 200 triệu,65 m2,0 PN,0 WC,"Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/chinh-chu-can-tien-ban-day-tro-5-phong-nguyen-kieu-hoa-khanh-bac-id21185284,3 tỷ 600 triệu,105 m2,0 PN,0 WC,"Lạc Long Quân, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng"
